Country,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Korea,2025-08-12 15:00:00,2025-08-12 15:00:00,128390.0
Korea,2025-08-12 16:00:00,2025-08-12 16:00:00,119560.0
Korea,2025-08-12 17:00:00,2025-08-12 17:00:00,119560.0
Korea,2025-08-12 18:00:00,2025-08-12 18:00:00,120260.0
Korea,2025-08-12 19:00:00,2025-08-12 19:00:00,120280.0
Korea,2025-08-12 20:00:00,2025-08-12 20:00:00,119270.0
Korea,2025-08-12 21:00:00,2025-08-12 21:00:00,119270.0
Korea,2025-08-12 22:00:00,2025-08-12 22:00:00,119400.0
Korea,2025-08-12 23:00:00,2025-08-12 23:00:00,116850.0
Korea,2025-08-13 00:00:00,2025-08-13 00:00:00,109800.0
Korea,2025-08-13 01:00:00,2025-08-13 01:00:00,97860.0
Korea,2025-08-13 02:00:00,2025-08-13 02:00:00,96020.0
Korea,2025-08-13 03:00:00,2025-08-13 03:00:00,90510.0
Korea,2025-08-13 04:00:00,2025-08-13 04:00:00,84240.0
Korea,2025-08-13 05:00:00,2025-08-13 05:00:00,84240.0
Korea,2025-08-13 06:00:00,2025-08-13 06:00:00,109290.0
Korea,2025-08-13 07:00:00,2025-08-13 07:00:00,116930.0
Korea,2025-08-13 08:00:00,2025-08-13 08:00:00,115100.0
Korea,2025-08-13 09:00:00,2025-08-13 09:00:00,131690.0
Korea,2025-08-13 10:00:00,2025-08-13 10:00:00,131690.0
Korea,2025-08-13 11:00:00,2025-08-13 11:00:00,120830.0
Korea,2025-08-13 12:00:00,2025-08-13 12:00:00,120680.0
Korea,2025-08-13 13:00:00,2025-08-13 13:00:00,120680.0
Korea,2025-08-13 14:00:00,2025-08-13 14:00:00,117910.0
Korea,2025-08-13 15:00:00,2025-08-13 15:00:00,117910.0
Korea,2025-08-13 16:00:00,2025-08-13 16:00:00,119400.0
Korea,2025-08-13 17:00:00,2025-08-13 17:00:00,117910.0
Korea,2025-08-13 18:00:00,2025-08-13 18:00:00,117910.0
Korea,2025-08-13 19:00:00,2025-08-13 19:00:00,117910.0
Korea,2025-08-13 20:00:00,2025-08-13 20:00:00,120000.0
Korea,2025-08-13 21:00:00,2025-08-13 21:00:00,116650.0
Korea,2025-08-13 22:00:00,2025-08-13 22:00:00,116430.0
Korea,2025-08-13 23:00:00,2025-08-13 23:00:00,116430.0
Korea,2025-08-14 00:00:00,2025-08-14 00:00:00,115010.0
Korea,2025-08-14 01:00:00,2025-08-14 01:00:00,113170.0
Korea,2025-08-14 02:00:00,2025-08-14 02:00:00,113170.0
Korea,2025-08-14 03:00:00,2025-08-14 03:00:00,113170.0
Korea,2025-08-14 04:00:00,2025-08-14 04:00:00,107660.0
Korea,2025-08-14 05:00:00,2025-08-14 05:00:00,84240.0
Korea,2025-08-14 06:00:00,2025-08-14 06:00:00,119660.0
Korea,2025-08-14 07:00:00,2025-08-14 07:00:00,120160.0
Korea,2025-08-14 08:00:00,2025-08-14 08:00:00,116650.0
Korea,2025-08-14 09:00:00,2025-08-14 09:00:00,118020.0
Korea,2025-08-14 10:00:00,2025-08-14 10:00:00,118950.0
Korea,2025-08-14 11:00:00,2025-08-14 11:00:00,120340.0
Korea,2025-08-14 12:00:00,2025-08-14 12:00:00,120340.0
Korea,2025-08-14 13:00:00,2025-08-14 13:00:00,153990.0
Korea,2025-08-14 14:00:00,2025-08-14 14:00:00,118020.0
Korea,2025-08-14 15:00:00,2025-08-14 15:00:00,118020.0
Korea,2025-08-14 16:00:00,2025-08-14 16:00:00,118950.0
Korea,2025-08-14 17:00:00,2025-08-14 17:00:00,120200.0
Korea,2025-08-14 18:00:00,2025-08-14 18:00:00,120200.0
Korea,2025-08-14 19:00:00,2025-08-14 19:00:00,120340.0
Korea,2025-08-14 20:00:00,2025-08-14 20:00:00,117430.0
Korea,2025-08-14 21:00:00,2025-08-14 21:00:00,116680.0
Korea,2025-08-14 22:00:00,2025-08-14 22:00:00,120160.0
Korea,2025-08-14 23:00:00,2025-08-14 23:00:00,116650.0
Korea,2025-08-15 00:00:00,2025-08-15 00:00:00,114990.0
Korea,2025-08-15 01:00:00,2025-08-15 01:00:00,114990.0
Korea,2025-08-15 02:00:00,2025-08-15 02:00:00,116830.0
Korea,2025-08-15 03:00:00,2025-08-15 03:00:00,111290.0
Korea,2025-08-15 04:00:00,2025-08-15 04:00:00,111290.0
Korea,2025-08-15 05:00:00,2025-08-15 05:00:00,111290.0
Korea,2025-08-15 06:00:00,2025-08-15 06:00:00,114990.0
Korea,2025-08-15 07:00:00,2025-08-15 07:00:00,117350.0
Korea,2025-08-15 08:00:00,2025-08-15 08:00:00,114990.0
Korea,2025-08-15 09:00:00,2025-08-15 09:00:00,118140.0
Korea,2025-08-15 10:00:00,2025-08-15 10:00:00,118090.0
Korea,2025-08-15 11:00:00,2025-08-15 11:00:00,117920.0
Korea,2025-08-15 12:00:00,2025-08-15 12:00:00,117920.0
Korea,2025-08-15 13:00:00,2025-08-15 13:00:00,117820.0
Korea,2025-08-15 14:00:00,2025-08-15 14:00:00,117820.0
Korea,2025-08-15 15:00:00,2025-08-15 15:00:00,117820.0
Korea,2025-08-15 16:00:00,2025-08-15 16:00:00,117800.0
Korea,2025-08-15 17:00:00,2025-08-15 17:00:00,117920.0
Korea,2025-08-15 18:00:00,2025-08-15 18:00:00,125510.0
Korea,2025-08-15 19:00:00,2025-08-15 19:00:00,125880.0
Korea,2025-08-15 20:00:00,2025-08-15 20:00:00,119320.0
Korea,2025-08-15 21:00:00,2025-08-15 21:00:00,119320.0
Korea,2025-08-15 22:00:00,2025-08-15 22:00:00,120100.0
Korea,2025-08-15 23:00:00,2025-08-15 23:00:00,116830.0
Korea,2025-08-16 00:00:00,2025-08-16 00:00:00,115860.0
Korea,2025-08-16 01:00:00,2025-08-16 01:00:00,114020.0
Korea,2025-08-16 02:00:00,2025-08-16 02:00:00,117670.0
Korea,2025-08-16 03:00:00,2025-08-16 03:00:00,110850.0
Korea,2025-08-16 04:00:00,2025-08-16 04:00:00,77240.0
Korea,2025-08-16 05:00:00,2025-08-16 05:00:00,77180.0
Korea,2025-08-16 06:00:00,2025-08-16 06:00:00,77180.0
Korea,2025-08-16 07:00:00,2025-08-16 07:00:00,115860.0
Korea,2025-08-16 08:00:00,2025-08-16 08:00:00,115860.0
Korea,2025-08-16 09:00:00,2025-08-16 09:00:00,118840.0
Korea,2025-08-16 10:00:00,2025-08-16 10:00:00,117700.0
Korea,2025-08-16 11:00:00,2025-08-16 11:00:00,118840.0
Korea,2025-08-16 12:00:00,2025-08-16 12:00:00,118440.0
Korea,2025-08-16 13:00:00,2025-08-16 13:00:00,118440.0
Korea,2025-08-16 14:00:00,2025-08-16 14:00:00,118440.0
Korea,2025-08-16 15:00:00,2025-08-16 15:00:00,118440.0
Korea,2025-08-16 16:00:00,2025-08-16 16:00:00,118440.0
Korea,2025-08-16 17:00:00,2025-08-16 17:00:00,118440.0
Korea,2025-08-16 18:00:00,2025-08-16 18:00:00,118840.0
Korea,2025-08-16 19:00:00,2025-08-16 19:00:00,118840.0
Korea,2025-08-16 20:00:00,2025-08-16 20:00:00,118840.0
Korea,2025-08-16 21:00:00,2025-08-16 21:00:00,117700.0
Korea,2025-08-16 22:00:00,2025-08-16 22:00:00,118840.0
Korea,2025-08-16 23:00:00,2025-08-16 23:00:00,117700.0
Korea,2025-08-17 00:00:00,2025-08-17 00:00:00,117460.0
Korea,2025-08-17 01:00:00,2025-08-17 01:00:00,118980.0
Korea,2025-08-17 02:00:00,2025-08-17 02:00:00,113960.0
Korea,2025-08-17 03:00:00,2025-08-17 03:00:00,77120.0
Korea,2025-08-17 04:00:00,2025-08-17 04:00:00,114220.0
Korea,2025-08-17 05:00:00,2025-08-17 05:00:00,77120.0
Korea,2025-08-17 06:00:00,2025-08-17 06:00:00,76630.0
Korea,2025-08-17 07:00:00,2025-08-17 07:00:00,116060.0
Korea,2025-08-17 08:00:00,2025-08-17 08:00:00,115920.0
Korea,2025-08-17 09:00:00,2025-08-17 09:00:00,121010.0
Korea,2025-08-17 10:00:00,2025-08-17 10:00:00,121010.0
Korea,2025-08-17 11:00:00,2025-08-17 11:00:00,121010.0
Korea,2025-08-17 12:00:00,2025-08-17 12:00:00,120500.0
Korea,2025-08-17 13:00:00,2025-08-17 13:00:00,120500.0
Korea,2025-08-17 14:00:00,2025-08-17 14:00:00,120500.0
Korea,2025-08-17 15:00:00,2025-08-17 15:00:00,120500.0
Korea,2025-08-17 16:00:00,2025-08-17 16:00:00,120500.0
Korea,2025-08-17 17:00:00,2025-08-17 17:00:00,119750.0
Korea,2025-08-17 18:00:00,2025-08-17 18:00:00,121010.0
Korea,2025-08-17 19:00:00,2025-08-17 19:00:00,121010.0
Korea,2025-08-17 20:00:00,2025-08-17 20:00:00,121010.0
Korea,2025-08-17 21:00:00,2025-08-17 21:00:00,121010.0
Korea,2025-08-17 22:00:00,2025-08-17 22:00:00,118430.0
Korea,2025-08-17 23:00:00,2025-08-17 23:00:00,116060.0
Korea,2025-08-18 00:00:00,2025-08-18 00:00:00,115590.0
Korea,2025-08-18 01:00:00,2025-08-18 01:00:00,76450.0
Korea,2025-08-18 02:00:00,2025-08-18 02:00:00,76450.0
Korea,2025-08-18 03:00:00,2025-08-18 03:00:00,76450.0
Korea,2025-08-18 04:00:00,2025-08-18 04:00:00,76450.0
Korea,2025-08-18 05:00:00,2025-08-18 05:00:00,76450.0
Korea,2025-08-18 06:00:00,2025-08-18 06:00:00,76450.0
Korea,2025-08-18 07:00:00,2025-08-18 07:00:00,115590.0
Korea,2025-08-18 08:00:00,2025-08-18 08:00:00,118730.0
Korea,2025-08-18 09:00:00,2025-08-18 09:00:00,118730.0
Korea,2025-08-18 10:00:00,2025-08-18 10:00:00,118730.0
Korea,2025-08-18 11:00:00,2025-08-18 11:00:00,118730.0
Korea,2025-08-18 12:00:00,2025-08-18 12:00:00,118220.0
Korea,2025-08-18 13:00:00,2025-08-18 13:00:00,118220.0
Korea,2025-08-18 14:00:00,2025-08-18 14:00:00,121370.0
Korea,2025-08-18 15:00:00,2025-08-18 15:00:00,135150.0
Korea,2025-08-18 16:00:00,2025-08-18 16:00:00,123690.0
Korea,2025-08-18 17:00:00,2025-08-18 17:00:00,124480.0
Korea,2025-08-18 18:00:00,2025-08-18 18:00:00,124510.0
Korea,2025-08-18 19:00:00,2025-08-18 19:00:00,124130.0
Korea,2025-08-18 20:00:00,2025-08-18 20:00:00,119400.0
Korea,2025-08-18 21:00:00,2025-08-18 21:00:00,118730.0
Korea,2025-08-18 22:00:00,2025-08-18 22:00:00,118730.0
Korea,2025-08-18 23:00:00,2025-08-18 23:00:00,118730.0
Korea,2025-08-19 00:00:00,2025-08-19 00:00:00,130160.0
Korea,2025-08-19 01:00:00,2025-08-19 01:00:00,111480.0
Korea,2025-08-19 02:00:00,2025-08-19 02:00:00,111480.0
Korea,2025-08-19 03:00:00,2025-08-19 03:00:00,110880.0
Korea,2025-08-19 04:00:00,2025-08-19 04:00:00,111480.0
Korea,2025-08-19 05:00:00,2025-08-19 05:00:00,111480.0
Korea,2025-08-19 06:00:00,2025-08-19 06:00:00,117110.0
Korea,2025-08-19 07:00:00,2025-08-19 07:00:00,119310.0
Korea,2025-08-19 08:00:00,2025-08-19 08:00:00,119090.0
Korea,2025-08-19 09:00:00,2025-08-19 09:00:00,120220.0
Korea,2025-08-19 10:00:00,2025-08-19 10:00:00,129200.0
Korea,2025-08-19 11:00:00,2025-08-19 11:00:00,121350.0
Korea,2025-08-19 12:00:00,2025-08-19 12:00:00,121110.0
Korea,2025-08-19 13:00:00,2025-08-19 13:00:00,130490.0
Korea,2025-08-19 14:00:00,2025-08-19 14:00:00,130950.0
Korea,2025-08-19 15:00:00,2025-08-19 15:00:00,130490.0
Korea,2025-08-19 16:00:00,2025-08-19 16:00:00,131850.0
Korea,2025-08-19 17:00:00,2025-08-19 17:00:00,132460.0
Korea,2025-08-19 18:00:00,2025-08-19 18:00:00,131850.0
Korea,2025-08-19 19:00:00,2025-08-19 19:00:00,130240.0
Korea,2025-08-19 20:00:00,2025-08-19 20:00:00,121200.0
Korea,2025-08-19 21:00:00,2025-08-19 21:00:00,121150.0
Korea,2025-08-19 22:00:00,2025-08-19 22:00:00,121090.0
Korea,2025-08-19 23:00:00,2025-08-19 23:00:00,118530.0
Korea,2025-08-20 00:00:00,2025-08-20 00:00:00,110180.0
Korea,2025-08-20 01:00:00,2025-08-20 01:00:00,99910.0
Korea,2025-08-20 02:00:00,2025-08-20 02:00:00,95340.0
Korea,2025-08-20 03:00:00,2025-08-20 03:00:00,90510.0
Korea,2025-08-20 04:00:00,2025-08-20 04:00:00,90510.0
Korea,2025-08-20 05:00:00,2025-08-20 05:00:00,84240.0
Korea,2025-08-20 06:00:00,2025-08-20 06:00:00,114700.0
Korea,2025-08-20 07:00:00,2025-08-20 07:00:00,122680.0
Korea,2025-08-20 08:00:00,2025-08-20 08:00:00,115470.0
Korea,2025-08-20 09:00:00,2025-08-20 09:00:00,118170.0
Korea,2025-08-20 10:00:00,2025-08-20 10:00:00,118260.0
Korea,2025-08-20 11:00:00,2025-08-20 11:00:00,120830.0
Korea,2025-08-20 12:00:00,2025-08-20 12:00:00,118220.0
Korea,2025-08-20 13:00:00,2025-08-20 13:00:00,120680.0
Korea,2025-08-20 14:00:00,2025-08-20 14:00:00,121800.0
Korea,2025-08-20 15:00:00,2025-08-20 15:00:00,125840.0
Korea,2025-08-20 16:00:00,2025-08-20 16:00:00,126360.0
Korea,2025-08-20 17:00:00,2025-08-20 17:00:00,126360.0
Korea,2025-08-20 18:00:00,2025-08-20 18:00:00,126360.0
Korea,2025-08-20 19:00:00,2025-08-20 19:00:00,120760.0
Korea,2025-08-20 20:00:00,2025-08-20 20:00:00,118790.0
Korea,2025-08-20 21:00:00,2025-08-20 21:00:00,118040.0
Korea,2025-08-20 22:00:00,2025-08-20 22:00:00,115870.0
Korea,2025-08-20 23:00:00,2025-08-20 23:00:00,115160.0
Korea,2025-08-21 00:00:00,2025-08-21 00:00:00,110120.0
Korea,2025-08-21 01:00:00,2025-08-21 01:00:00,99890.0
Korea,2025-08-21 02:00:00,2025-08-21 02:00:00,92580.0
Korea,2025-08-21 03:00:00,2025-08-21 03:00:00,90510.0
Korea,2025-08-21 04:00:00,2025-08-21 04:00:00,88270.0
Korea,2025-08-21 05:00:00,2025-08-21 05:00:00,90890.0
Korea,2025-08-21 06:00:00,2025-08-21 06:00:00,114840.0
Korea,2025-08-21 07:00:00,2025-08-21 07:00:00,119410.0
Korea,2025-08-21 08:00:00,2025-08-21 08:00:00,115090.0
Korea,2025-08-21 09:00:00,2025-08-21 09:00:00,119740.0
Korea,2025-08-21 10:00:00,2025-08-21 10:00:00,119780.0
Korea,2025-08-21 11:00:00,2025-08-21 11:00:00,121100.0
Korea,2025-08-21 12:00:00,2025-08-21 12:00:00,119780.0
Korea,2025-08-21 13:00:00,2025-08-21 13:00:00,121600.0
Korea,2025-08-21 14:00:00,2025-08-21 14:00:00,121960.0
Korea,2025-08-21 15:00:00,2025-08-21 15:00:00,121400.0
Korea,2025-08-21 16:00:00,2025-08-21 16:00:00,132450.0
Korea,2025-08-21 17:00:00,2025-08-21 17:00:00,132450.0
Korea,2025-08-21 18:00:00,2025-08-21 18:00:00,132450.0
Korea,2025-08-21 19:00:00,2025-08-21 19:00:00,132450.0
Korea,2025-08-21 20:00:00,2025-08-21 20:00:00,122680.0
Korea,2025-08-21 21:00:00,2025-08-21 21:00:00,121100.0
Korea,2025-08-21 22:00:00,2025-08-21 22:00:00,118940.0
Korea,2025-08-21 23:00:00,2025-08-21 23:00:00,118620.0
Korea,2025-08-22 00:00:00,2025-08-22 00:00:00,124240.0
Korea,2025-08-22 01:00:00,2025-08-22 01:00:00,111990.0
Korea,2025-08-22 02:00:00,2025-08-22 02:00:00,110680.0
Korea,2025-08-22 03:00:00,2025-08-22 03:00:00,108310.0
Korea,2025-08-22 04:00:00,2025-08-22 04:00:00,108420.0
Korea,2025-08-22 05:00:00,2025-08-22 05:00:00,108840.0
Korea,2025-08-22 06:00:00,2025-08-22 06:00:00,111650.0
Korea,2025-08-22 07:00:00,2025-08-22 07:00:00,117450.0
Korea,2025-08-22 08:00:00,2025-08-22 08:00:00,117270.0
Korea,2025-08-22 09:00:00,2025-08-22 09:00:00,119810.0
Korea,2025-08-22 10:00:00,2025-08-22 10:00:00,119850.0
Korea,2025-08-22 11:00:00,2025-08-22 11:00:00,121020.0
Korea,2025-08-22 12:00:00,2025-08-22 12:00:00,120240.0
Korea,2025-08-22 13:00:00,2025-08-22 13:00:00,122260.0
Korea,2025-08-22 14:00:00,2025-08-22 14:00:00,122300.0
Korea,2025-08-22 15:00:00,2025-08-22 15:00:00,128800.0
Korea,2025-08-22 16:00:00,2025-08-22 16:00:00,123000.0
Korea,2025-08-22 17:00:00,2025-08-22 17:00:00,122700.0
Korea,2025-08-22 18:00:00,2025-08-22 18:00:00,140050.0
Korea,2025-08-22 19:00:00,2025-08-22 19:00:00,136870.0
Korea,2025-08-22 20:00:00,2025-08-22 20:00:00,121720.0
Korea,2025-08-22 21:00:00,2025-08-22 21:00:00,119860.0
Korea,2025-08-22 22:00:00,2025-08-22 22:00:00,121650.0
Korea,2025-08-22 23:00:00,2025-08-22 23:00:00,121590.0
Korea,2025-08-23 00:00:00,2025-08-23 00:00:00,117470.0
Korea,2025-08-23 01:00:00,2025-08-23 01:00:00,112320.0
Korea,2025-08-23 02:00:00,2025-08-23 02:00:00,112320.0
Korea,2025-08-23 03:00:00,2025-08-23 03:00:00,84660.0
Korea,2025-08-23 04:00:00,2025-08-23 04:00:00,84660.0
Korea,2025-08-23 05:00:00,2025-08-23 05:00:00,84660.0
Korea,2025-08-23 06:00:00,2025-08-23 06:00:00,84660.0
Korea,2025-08-23 07:00:00,2025-08-23 07:00:00,114160.0
Korea,2025-08-23 08:00:00,2025-08-23 08:00:00,116000.0
Korea,2025-08-23 09:00:00,2025-08-23 09:00:00,116540.0
Korea,2025-08-23 10:00:00,2025-08-23 10:00:00,116800.0
Korea,2025-08-23 11:00:00,2025-08-23 11:00:00,116800.0
Korea,2025-08-23 12:00:00,2025-08-23 12:00:00,117310.0
Korea,2025-08-23 13:00:00,2025-08-23 13:00:00,117310.0
Korea,2025-08-23 14:00:00,2025-08-23 14:00:00,117310.0
Korea,2025-08-23 15:00:00,2025-08-23 15:00:00,117310.0
Korea,2025-08-23 16:00:00,2025-08-23 16:00:00,116800.0
Korea,2025-08-23 17:00:00,2025-08-23 17:00:00,117310.0
Korea,2025-08-23 18:00:00,2025-08-23 18:00:00,134480.0
Korea,2025-08-23 19:00:00,2025-08-23 19:00:00,134480.0
Korea,2025-08-23 20:00:00,2025-08-23 20:00:00,134480.0
Korea,2025-08-23 21:00:00,2025-08-23 21:00:00,121970.0
Korea,2025-08-23 22:00:00,2025-08-23 22:00:00,121970.0
Korea,2025-08-23 23:00:00,2025-08-23 23:00:00,121650.0
Korea,2025-08-24 00:00:00,2025-08-24 00:00:00,115130.0
Korea,2025-08-24 01:00:00,2025-08-24 01:00:00,115130.0
Korea,2025-08-24 02:00:00,2025-08-24 02:00:00,112770.0
Korea,2025-08-24 03:00:00,2025-08-24 03:00:00,115130.0
Korea,2025-08-24 04:00:00,2025-08-24 04:00:00,111440.0
Korea,2025-08-24 05:00:00,2025-08-24 05:00:00,109590.0
Korea,2025-08-24 06:00:00,2025-08-24 06:00:00,113280.0
Korea,2025-08-24 07:00:00,2025-08-24 07:00:00,115130.0
Korea,2025-08-24 08:00:00,2025-08-24 08:00:00,115130.0
Korea,2025-08-24 09:00:00,2025-08-24 09:00:00,117940.0
Korea,2025-08-24 10:00:00,2025-08-24 10:00:00,117770.0
Korea,2025-08-24 11:00:00,2025-08-24 11:00:00,117720.0
Korea,2025-08-24 12:00:00,2025-08-24 12:00:00,117720.0
Korea,2025-08-24 13:00:00,2025-08-24 13:00:00,117720.0
Korea,2025-08-24 14:00:00,2025-08-24 14:00:00,117720.0
Korea,2025-08-24 15:00:00,2025-08-24 15:00:00,117720.0
Korea,2025-08-24 16:00:00,2025-08-24 16:00:00,117720.0
Korea,2025-08-24 17:00:00,2025-08-24 17:00:00,117770.0
Korea,2025-08-24 18:00:00,2025-08-24 18:00:00,127680.0
Korea,2025-08-24 19:00:00,2025-08-24 19:00:00,128780.0
Korea,2025-08-24 20:00:00,2025-08-24 20:00:00,128780.0
Korea,2025-08-24 21:00:00,2025-08-24 21:00:00,123000.0
Korea,2025-08-24 22:00:00,2025-08-24 22:00:00,119970.0
Korea,2025-08-24 23:00:00,2025-08-24 23:00:00,118450.0
Korea,2025-08-25 00:00:00,2025-08-25 00:00:00,114660.0
Korea,2025-08-25 01:00:00,2025-08-25 01:00:00,84240.0
Korea,2025-08-25 02:00:00,2025-08-25 02:00:00,84240.0
Korea,2025-08-25 03:00:00,2025-08-25 03:00:00,84240.0
Korea,2025-08-25 04:00:00,2025-08-25 04:00:00,84240.0
Korea,2025-08-25 05:00:00,2025-08-25 05:00:00,84240.0
Korea,2025-08-25 06:00:00,2025-08-25 06:00:00,85950.0
Korea,2025-08-25 07:00:00,2025-08-25 07:00:00,118930.0
Korea,2025-08-25 08:00:00,2025-08-25 08:00:00,130180.0
Korea,2025-08-25 09:00:00,2025-08-25 09:00:00,130180.0
Korea,2025-08-25 10:00:00,2025-08-25 10:00:00,130180.0
Korea,2025-08-25 11:00:00,2025-08-25 11:00:00,130140.0
Korea,2025-08-25 12:00:00,2025-08-25 12:00:00,122790.0
Korea,2025-08-25 13:00:00,2025-08-25 13:00:00,130030.0
Korea,2025-08-25 14:00:00,2025-08-25 14:00:00,130140.0
Korea,2025-08-25 15:00:00,2025-08-25 15:00:00,130140.0
Korea,2025-08-25 16:00:00,2025-08-25 16:00:00,130140.0
Korea,2025-08-25 17:00:00,2025-08-25 17:00:00,130460.0
Korea,2025-08-25 18:00:00,2025-08-25 18:00:00,131690.0
Korea,2025-08-25 19:00:00,2025-08-25 19:00:00,131690.0
Korea,2025-08-25 20:00:00,2025-08-25 20:00:00,122770.0
Korea,2025-08-25 21:00:00,2025-08-25 21:00:00,120810.0
Korea,2025-08-25 22:00:00,2025-08-25 22:00:00,120770.0
Korea,2025-08-25 23:00:00,2025-08-25 23:00:00,120740.0
Korea,2025-08-26 00:00:00,2025-08-26 00:00:00,130340.0
Korea,2025-08-26 01:00:00,2025-08-26 01:00:00,113960.0
Korea,2025-08-26 02:00:00,2025-08-26 02:00:00,114720.0
Korea,2025-08-26 03:00:00,2025-08-26 03:00:00,114720.0
Korea,2025-08-26 04:00:00,2025-08-26 04:00:00,114720.0
Korea,2025-08-26 05:00:00,2025-08-26 05:00:00,114720.0
Korea,2025-08-26 06:00:00,2025-08-26 06:00:00,114720.0
Korea,2025-08-26 07:00:00,2025-08-26 07:00:00,116560.0
Korea,2025-08-26 08:00:00,2025-08-26 08:00:00,125480.0
Korea,2025-08-26 09:00:00,2025-08-26 09:00:00,120580.0
Korea,2025-08-26 10:00:00,2025-08-26 10:00:00,141830.0
Korea,2025-08-26 11:00:00,2025-08-26 11:00:00,141820.0
Korea,2025-08-26 12:00:00,2025-08-26 12:00:00,126610.0
Korea,2025-08-26 13:00:00,2025-08-26 13:00:00,141830.0
Korea,2025-08-26 14:00:00,2025-08-26 14:00:00,141830.0
Korea,2025-08-26 15:00:00,2025-08-26 15:00:00,158620.0
Korea,2025-08-26 16:00:00,2025-08-26 16:00:00,141830.0
Korea,2025-08-26 17:00:00,2025-08-26 17:00:00,130300.0
Korea,2025-08-26 18:00:00,2025-08-26 18:00:00,130300.0
Korea,2025-08-26 19:00:00,2025-08-26 19:00:00,130300.0
Korea,2025-08-26 20:00:00,2025-08-26 20:00:00,129230.0
Korea,2025-08-26 21:00:00,2025-08-26 21:00:00,119510.0
Korea,2025-08-26 22:00:00,2025-08-26 22:00:00,119510.0
Korea,2025-08-26 23:00:00,2025-08-26 23:00:00,120140.0
Korea,2025-08-27 00:00:00,2025-08-27 00:00:00,124210.0
Korea,2025-08-27 01:00:00,2025-08-27 01:00:00,110520.0
Korea,2025-08-27 02:00:00,2025-08-27 02:00:00,108680.0
Korea,2025-08-27 03:00:00,2025-08-27 03:00:00,90920.0
Korea,2025-08-27 04:00:00,2025-08-27 04:00:00,90940.0
Korea,2025-08-27 05:00:00,2025-08-27 05:00:00,108680.0
Korea,2025-08-27 06:00:00,2025-08-27 06:00:00,112360.0
Korea,2025-08-27 07:00:00,2025-08-27 07:00:00,116780.0
Korea,2025-08-27 08:00:00,2025-08-27 08:00:00,119350.0
Korea,2025-08-27 09:00:00,2025-08-27 09:00:00,119470.0
Korea,2025-08-27 10:00:00,2025-08-27 10:00:00,117530.0
Korea,2025-08-27 11:00:00,2025-08-27 11:00:00,119470.0
Korea,2025-08-27 12:00:00,2025-08-27 12:00:00,117030.0
Korea,2025-08-27 13:00:00,2025-08-27 13:00:00,120290.0
Korea,2025-08-27 14:00:00,2025-08-27 14:00:00,120090.0
Korea,2025-08-27 15:00:00,2025-08-27 15:00:00,120290.0
Korea,2025-08-27 16:00:00,2025-08-27 16:00:00,130730.0
Korea,2025-08-27 17:00:00,2025-08-27 17:00:00,130730.0
Korea,2025-08-27 18:00:00,2025-08-27 18:00:00,130730.0
Korea,2025-08-27 19:00:00,2025-08-27 19:00:00,129990.0
Korea,2025-08-27 20:00:00,2025-08-27 20:00:00,122910.0
Korea,2025-08-27 21:00:00,2025-08-27 21:00:00,122890.0
Korea,2025-08-27 22:00:00,2025-08-27 22:00:00,120800.0
Korea,2025-08-27 23:00:00,2025-08-27 23:00:00,120800.0
Korea,2025-08-28 00:00:00,2025-08-28 00:00:00,124400.0
Korea,2025-08-28 01:00:00,2025-08-28 01:00:00,111330.0
Korea,2025-08-28 02:00:00,2025-08-28 02:00:00,109490.0
Korea,2025-08-28 03:00:00,2025-08-28 03:00:00,109490.0
Korea,2025-08-28 04:00:00,2025-08-28 04:00:00,109490.0
Korea,2025-08-28 05:00:00,2025-08-28 05:00:00,109490.0
Korea,2025-08-28 06:00:00,2025-08-28 06:00:00,113170.0
Korea,2025-08-28 07:00:00,2025-08-28 07:00:00,115000.0
Korea,2025-08-28 08:00:00,2025-08-28 08:00:00,118800.0
Korea,2025-08-28 09:00:00,2025-08-28 09:00:00,121390.0
Korea,2025-08-28 10:00:00,2025-08-28 10:00:00,121390.0
Korea,2025-08-28 11:00:00,2025-08-28 11:00:00,119010.0
Korea,2025-08-28 12:00:00,2025-08-28 12:00:00,125170.0
Korea,2025-08-28 13:00:00,2025-08-28 13:00:00,120810.0
Korea,2025-08-28 14:00:00,2025-08-28 14:00:00,121390.0
Korea,2025-08-28 15:00:00,2025-08-28 15:00:00,130570.0
Korea,2025-08-28 16:00:00,2025-08-28 16:00:00,130590.0
Korea,2025-08-28 17:00:00,2025-08-28 17:00:00,130590.0
Korea,2025-08-28 18:00:00,2025-08-28 18:00:00,130930.0
Korea,2025-08-28 19:00:00,2025-08-28 19:00:00,130930.0
Korea,2025-08-28 20:00:00,2025-08-28 20:00:00,124160.0
Korea,2025-08-28 21:00:00,2025-08-28 21:00:00,119020.0
Korea,2025-08-28 22:00:00,2025-08-28 22:00:00,118900.0
Korea,2025-08-28 23:00:00,2025-08-28 23:00:00,118700.0
Korea,2025-08-29 00:00:00,2025-08-29 00:00:00,125680.0
Korea,2025-08-29 01:00:00,2025-08-29 01:00:00,110500.0
Korea,2025-08-29 02:00:00,2025-08-29 02:00:00,108810.0
Korea,2025-08-29 03:00:00,2025-08-29 03:00:00,108810.0
Korea,2025-08-29 04:00:00,2025-08-29 04:00:00,108810.0
Korea,2025-08-29 05:00:00,2025-08-29 05:00:00,108810.0
